created_at,text,source,geo
2016-12-21T00:59:23.000Z,"RT @SportsCenter: Lakers win! 

LA snaps an 8-game losing streak, taking down the Sixers in Philly, 100-89. https://t.co/ip1n3cNb59",Twitter for Android,
2016-12-21T00:59:24.000Z,"@FloBnf ça va j'te taquine, bonne performance des Lakers",Twitter for iPhone,
2016-12-21T00:59:25.000Z,[NBA News] Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets… https://t.co/V3BxMYwaMu,IFTTT,
2016-12-21T00:59:26.000Z,#Lakers 63 #Hornets 46 | 2do Cto | #SomosLakersMX,Twitter for Android,
2016-12-21T00:59:27.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/JpVHslFCW0,IFTTT,
2016-12-21T00:59:27.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:28.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/xLDsWimB2P via…,IFTTT,
2016-12-21T00:59:29.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/WT5fWfN2t9,IFTTT,
2016-12-21T00:59:30.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:59:31.000Z,Go Lakers!,Twitter for iPhone,
2016-12-21T00:59:32.000Z,RT @Lakers: Pregame Scene #LakeShow https://t.co/iT1J8jgYP9,Twitter for iPhone,
2016-12-21T00:59:33.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T00:59:33.000Z,LETS GO #LakeShow https://t.co/oGPinCxSuS,Twitter for iPhone,
2016-12-21T00:59:34.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/T2JVMc5pHM,IFTTT,
2016-12-21T00:59:36.000Z,RT @Lakers: Swaggy in the house #LakeShow https://t.co/4knhRSF0SX,Twitter for iPhone,
2016-12-21T00:59:36.000Z,I don't respect your opinion on sports if you cried about lakers trading JC... Chances are you were the last picked in team activities 😂,TweetCaster for Android,
2016-12-21T00:59:36.000Z,RT @LakersNation: Lakers drop 41 in the 1st quarter…that is not a typo...,Twitter for iPhone,
2016-12-21T00:59:37.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:37.000Z,"RT @Daarwyn: Dead ❌
Les lakers la mettent à tout le monde Live montante 2€
Charlotte -4 1er QT 1.76. ▶3.52€
#Livebet #TeamParieur",RoundTeam,
2016-12-21T00:59:37.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:37.000Z,He trash https://t.co/euO7KKrBhy,Twitter for iPhone,
2016-12-21T00:59:38.000Z,RT @Lakers: Heat it up #Loading #LakeShow https://t.co/9QsNfCx4Mh,Twitter for iPhone,
2016-12-21T00:59:38.000Z,RT @SwarmnSting: This is quickly getting out of hand. Lakers up 61-42 with 6:11 left in the second quarter.,Twitter for iPhone,
2016-12-21T00:59:41.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/gQA14Wfogz,IFTTT,
2016-12-21T00:59:41.000Z,"RT @LakersReporter: The 41 points the Lakers scored in the 1st were the most in any quarter by any opponent against Charlotte, the @NBA’s 6…",Twitter for iPhone,
2016-12-21T00:59:41.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/OwTdwJLwVZ,IFTTT,
2016-12-21T00:59:41.000Z,RT @Lakers: B.I. running the show https://t.co/z0fdeGKc62,Twitter for iPhone,
2016-12-21T00:59:42.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T00:59:43.000Z,RT @Lakers: #LakeShow https://t.co/MTfhGXpbTq,Twitter for iPhone,
2016-12-21T00:59:43.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:44.000Z,"RT @NBAdotBR: O Lakers acaba de anunciar que irá inaugurar a estátua de Shaquille O'Neal, em frente ao Staples Center, no dia 24/… ",Twitter for Android,
2016-12-21T00:59:46.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:46.000Z,"@Kvinappropriate pas de taquinerie sur les Lakers, que du premier degré moi.😭",Twitter for iPhone,
2016-12-21T00:59:46.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T00:59:47.000Z,"RT @LAKERFANATICS: A ton of Lakers fans in the crowd. Half of whom are Ingram's family and friends that came from Kinston, NC to come watch…",Twitter for iPhone,
2016-12-21T00:59:47.000Z,RT @Lakers: #LakeShow https://t.co/CVtzP1zpcN,Twitter for iPhone,
2016-12-21T00:59:47.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:52.000Z,Lakers hoooopinnn 🤘🏽,Twitter for iPhone,
2016-12-21T00:59:53.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T00:59:53.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:54.000Z,watching Los Angeles Lakers vs Charlotte Hornets,Facebook,
2016-12-21T00:59:54.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for Android,
2016-12-21T00:59:54.000Z,They should make a statue out of the famous alley Kobe threw him therefore 2 statues cause Mamba gettin one anyways! https://t.co/RrdXwNVipI,Twitter for iPhone,
2016-12-21T00:59:54.000Z,RT @Lakers: 450 of Kinston's finest made the four hour drive down to Charlotte to support their native son. #LakeShow https://t.co/PTJxQeKG…,Twitter for iPhone,
2016-12-21T00:59:55.000Z,"RT @Lakers: JC hits another one, giving him a season-high five 3-pointers!
🎯🎯🎯🎯🎯 https://t.co/BN0qX4t9DS",Twitter for iPhone,
2016-12-21T00:59:57.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T00:59:57.000Z,@Lakers dont choke this lead guys!!!,Twitter Web Client,
2016-12-21T00:59:57.000Z,RT @Lakers: Goin' to work #LakeShow https://t.co/EwFXaiYutX,Twitter for iPhone,
2016-12-21T00:59:57.000Z,Lou Williams The Best Thing On The Lakers,Twitter for iPhone,
2016-12-21T00:59:59.000Z,"RT @Mike_Bresnahan: Shaq statue will be unveiled March 24 at Staples Center before Lakers-Minny game, Lakers President Jeanie Buss announce…",Twitter for iPhone,
2016-12-21T01:00:00.000Z,"RT @Lakers: The red-hot Lakers' offense gets this one started with 41 points in the first quarter. 
🔥🔥🔥🔥🔥🔥🔥 https://t.co/oHrIaTDAq4",Twitter for iPhone,
2016-12-21T01:00:00.000Z,RT @Lakers: 3️⃣0️⃣ #LakeShow https://t.co/g6ZHiXMf7g,Twitter for iPhone,
2016-12-21T01:00:01.000Z,The Lakers have young players but they are good! They just needa focus on defending and shooting those points #LakeShow #nba,Twitter for iPhone,
2016-12-21T01:00:01.000Z,ESPNLA + @LakersStore are giving away the best @Lakers Christmas Gift! Go check out our Instagram page… https://t.co/H7sM1YCwIw,TweetDeck,
2016-12-21T01:00:02.000Z,Go Lakers!!!! #LakeShow,Twitter Web Client,
2016-12-21T01:00:02.000Z,RT @LakerFacts: Lakers 61 Hornets 43 w/ 6:11 remaining in the 2nd,Twitter for iPhone,
2016-12-21T01:00:02.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:03.000Z,Here's how many wins Vegas says the LA Lakers will have this season. https://t.co/UfYGO3A3y9,Facebook,
2016-12-21T01:00:03.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:03.000Z,Lakers News: Team Announces Date For Shaquille O’Neal Statue Unveiling #LosAngelesLakers https://t.co/9XhIbL4clB https://t.co/vZLrohtjZE,ForceTweet,
2016-12-21T01:00:04.000Z,"Como mejoran Los Angeles Lakers cuando están todos (o casi, faltando solo Tarik Black).",Twitter for iPad,
2016-12-21T01:00:05.000Z,RT @Lakers: Swaggy in the house #LakeShow https://t.co/4knhRSF0SX,Twitter for iPhone,
2016-12-21T01:00:05.000Z,"How when Milwaukee,Toronto, Boson, &amp; Charlotte better than them https://t.co/rzczDP6Fpl",Mobile Web (M5),
2016-12-21T01:00:06.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/P7XMPJ8xWu,IFTTT,
2016-12-21T01:00:07.000Z,RT @Lakers: 🔥📸 from the Queen City: https://t.co/4r2YRPp4XJ https://t.co/BJ2BcOZhru,Twitter for iPhone,
2016-12-21T01:00:07.000Z,RT @Lakers: Heat it up #Loading #LakeShow https://t.co/9QsNfCx4Mh,Twitter for iPhone,
2016-12-21T01:00:07.000Z,RT @BarrysTickets: Retweet to #win a #Lakers bag! Get 10% off Lakers tickets marked BV! Get tickets for the #Holidays… ,TestApp-TomMue88,
2016-12-21T01:00:09.000Z,Lakers to unveil massive Shaq statue on March 24 #nfl https://t.co/PfuIrxiZaM,NFL_News_Fast,
2016-12-21T01:00:09.000Z,The Lakers will honor Shaquille O’Neal with this gold-plated dunking statue https://t.co/ILRsBOOXcj https://t.co/DIDzehQJzL,dlvr.it,
2016-12-21T01:00:10.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/YZzX52v9hj,IFTTT,
2016-12-21T01:00:11.000Z,Lakers vs hornets,Twitter for Android,
2016-12-21T01:00:12.000Z,RT @Lakers: Larry burries a triple to beat the first-quarter buzzer! #LakeShow (📺: @SpectrumSN &amp; @spectdeportes) https://t.co/oKNGw2PZJy,Twitter for iPhone,
2016-12-21T01:00:13.000Z,Cmon Lakers finish off this half,Twitter for iPhone,
2016-12-21T01:00:13.000Z,The Lakers will honor Shaquille O’Neal with this gold-plated dunking statue https://t.co/R7yF4IfWn0 https://t.co/yLgpfXtR0T,dlvr.it,
2016-12-21T01:00:14.000Z,"RT @Lakers: The red-hot Lakers' offense gets this one started with 41 points in the first quarter. 
🔥🔥🔥🔥🔥🔥🔥 https://t.co/oHrIaTDAq4",Twitter for iPhone,
2016-12-21T01:00:14.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T01:00:15.000Z,Thinking why can't my #Lakers play like this every night,Twitter for Android,
2016-12-21T01:00:18.000Z,So @Lakers just gonna stunt on us tonight huh?!!!,Twitter for Mac,
2016-12-21T01:00:19.000Z,RT @Strozan1: Lakers fans blame him @2Girls1Richard https://t.co/9ip7RIh9Sl,Twitter for iPhone,
2016-12-21T01:00:20.000Z,RT @BarrysTickets: Retweet to #win a #Lakers bag! Get 10% off Lakers tickets marked BV! Get tickets for the #Holidays… ,Twitter for Android,
2016-12-21T01:00:24.000Z,"RT @LakersNation: Deng layup, Lou floater…Lakers up 19, shooting 59% from the field, 71.4% from deep, and 18 assists on 24 baskets",Twitter for iPhone,
2016-12-21T01:00:24.000Z,"Timeout. 
Lakers 63-51 Hornets.",Twitter for Android,
2016-12-21T01:00:25.000Z,Then Kobe https://t.co/NUjUqK5eFC,Twitter for iPhone,
2016-12-21T01:00:24.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:25.000Z,Randle is killinh any momentum the Lakers had.,Twitter Web Client,
2016-12-21T01:00:26.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/Q91PJFcd2r,IFTTT,
2016-12-21T01:00:26.000Z,De'Angelo and Julius come in The Lakers start losing the lead.,Twitter Web Client,
2016-12-21T01:00:26.000Z,RT @Lakers: Goin' to work #LakeShow https://t.co/EwFXaiYutX,Twitter for iPhone,
2016-12-21T01:00:27.000Z,2nd unit makes our first unit look slow and tired.  #Lakers,Twitter for iPhone,
2016-12-21T01:00:27.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:28.000Z,"RT @LakersNation: Deng layup, Lou floater…Lakers up 19, shooting 59% from the field, 71.4% from deep, and 18 assists on 24 baskets",Twitter for iPhone,
2016-12-21T01:00:29.000Z,@JClark5on @Dloading @J30_RANDLE @NickSwagyPYoung @TeamLou23 @Larrydn22 @Lakers 💥🔥 https://t.co/TMgI6bMc6v,Twitter for Android,
2016-12-21T01:00:31.000Z,RT @JonFilet: Thursday's Pacers-Celtics game was pulled from TNT for Lakers-Heat. Pacers &amp; Celtics are a combined 30-26. Lakers &amp; Heat are…,Twitter for Android,
2016-12-21T01:00:34.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/cxT0oWrTuw,IFTTT,
2016-12-21T01:00:36.000Z,RT @Lakers: B.I. running the show https://t.co/z0fdeGKc62,Twitter for iPhone,
2016-12-21T01:00:36.000Z,RT @JeanieBuss: About to join pregame #Lakers show on @SpectrumSN to make a big announcement. Tune in and give me your thoughts. https://t.…,Twitter for Android,
2016-12-21T01:00:37.000Z,"RT @LakersNationBR: Timeout. 
Lakers 63-51 Hornets.",Twitter for iPhone,
2016-12-21T01:00:37.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN),IFTTT,
2016-12-21T01:00:37.000Z,Lakers at Hornets live stream: How to watch online.. Related Articles: https://t.co/80R9rhJ5gx,OOYUZNEWSTWEETS,
2016-12-21T01:00:38.000Z,"Preview: Los Angeles #Lakers at #MiamiHEAT, 8 pm, Thursday https://t.co/S0nfsxrbXd",Repped Post Tweet,
2016-12-21T01:00:38.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/NjpyAlNqks #nba,IFTTT,
2016-12-21T01:00:39.000Z,RT @Lakers: #LakeShow https://t.co/CVtzP1zpcN,Twitter for iPhone,
2016-12-21T01:00:39.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/H4mWgebrA2,IFTTT,
2016-12-21T01:00:39.000Z,Lakers putting on a clinic!!,Twitter for iPhone,
2016-12-21T01:00:39.000Z,@Matt13Carroll What in the world is going on with our Hornets? Trailing the Lakers by 19 that's not good.,Twitter for Android,
2016-12-21T01:00:40.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:41.000Z,RT @Lakers: B.I. running the show https://t.co/z0fdeGKc62,Twitter for Android,
2016-12-21T01:00:42.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:44.000Z,Starters letting them back in the game. Finish the quarter strong @Lakers,Twitter for iPhone,
2016-12-21T01:00:44.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T01:00:45.000Z,Lakers 63 Hornets 51 w/ 3:28 left in the half,Twitter for iPhone,
2016-12-21T01:00:45.000Z,Of course as soon as randle comes in the lakers struggle,Twitter for iPhone,
2016-12-21T01:00:46.000Z,"RT @BeforeFamePics: Today In Sports History 

2005: Kobe Bryant ( #Lakers ) outscored the entire #Mavs team 62-61 AFTER 3 QUARTERS, 30… ",Twitter for Android,
2016-12-21T01:00:46.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/OfQk258zf7,IFTTT,
2016-12-21T01:00:47.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:00:48.000Z,Julius randle throws the ugliest layups I've ever seen #lakers,Twitter for iPhone,
2016-12-21T01:00:48.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T01:00:49.000Z,RT @Lakers: JC and Lou Will with back-to-back triples! https://t.co/zpzzXJWfgx,Twitter for iPhone,
2016-12-21T01:00:49.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:00:49.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/j0pfj5zoKh,IFTTT,
2016-12-21T01:00:50.000Z,RT @MikeSportsLA: 2nd unit makes our first unit look slow and tired.  #Lakers,Twitter Web Client,
2016-12-21T01:00:52.000Z,End of 1st qrt: Lakers with 6 steals. Thomas Koeing with 11 pts as Lakers lead Lawrence 23-6.,Twitter for Android,
2016-12-21T01:00:53.000Z,RT @Strozan1: Lakers fans blame him @2Girls1Richard https://t.co/9ip7RIh9Sl,Twitter for iPhone,
2016-12-21T01:00:53.000Z,"Timeout 
Lakers 63-51 Hornets",Twitter for iPhone,
2016-12-21T01:00:56.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T01:00:57.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) Source #ESPN #PowcastBasketb…,IFTTT,
2016-12-21T01:00:58.000Z,I honestly have faith in the young lakers it's a lot of talent on that team I just hope egos don't clash.,Twitter for iPhone,
2016-12-21T01:00:59.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN) https://t.co/gYijjbxcXL,IFTTT,
2016-12-21T01:00:59.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:00:59.000Z,RT @Lakers: Larry burries a triple to beat the first-quarter buzzer! #LakeShow (📺: @SpectrumSN &amp; @spectdeportes) https://t.co/oKNGw2PZJy,Twitter for iPhone,
